"servername","dbname","Table","Index_or_Statistics","T-SQL Drop Command"
"dbuk02","abillity_42712","[dbo].[incidents]","[_dta_index_incidents_31_418100530__K1_K45_K3_K81_K22_K18_K19_K20_K41_K2_K25_26_28_30_32_46_93_9910]","USE abillity_42712; DROP INDEX [_dta_index_incidents_31_418100530__K1_K45_K3_K81_K22_K18_K19_K20_K41_K2_K25_26_28_30_32_46_93_9910] ON [dbo].[incidents];"
"dbuk02","abillity_42712","[dbo].[incidents]","[_dta_index_incidents_31_418100530__K3_K1_K45_K81_K22_K19_K18_K20_K41_K2_K25_26_28_30_32_46_93_6221]","USE abillity_42712; DROP INDEX [_dta_index_incidents_31_418100530__K3_K1_K45_K81_K22_K19_K18_K20_K41_K2_K25_26_28_30_32_46_93_6221] ON [dbo].[incidents];"
"dbuk02","abillity_42712","[dbo].[incidents]","[_dta_index_incidents_31_418100530__K45_K1_K3_K81_K22_4683]","USE abillity_42712; DROP INDEX [_dta_index_incidents_31_418100530__K45_K1_K3_K81_K22_4683] ON [dbo].[incidents];"
"dbuk02","abillity_42712","[dbo].[incidents]","[_dta_index_incidents_31_418100530__K1_K45_K3_K81_K22_K18_4288]","USE abillity_42712; DROP INDEX [_dta_index_incidents_31_418100530__K1_K45_K3_K81_K22_K18_4288] ON [dbo].[incidents];"
"dbuk02","abillity_42712","[dbo].[incidents]","[_dta_index_incidents_31_418100530__K1_K45_K3_K81_K22_K41_K19_K18_K20_K2_K25_26_28_30_32_46_93_6478]","USE abillity_42712; DROP INDEX [_dta_index_incidents_31_418100530__K1_K45_K3_K81_K22_K41_K19_K18_K20_K2_K25_26_28_30_32_46_93_6478] ON [dbo].[incidents];"
"dbuk02","abillity_42712","[dbo].[incidents]","[_dta_index_incidents_31_418100530__K25_K20_K1_K45_K3_K81_K22_9429]","USE abillity_42712; DROP INDEX [_dta_index_incidents_31_418100530__K25_K20_K1_K45_K3_K81_K22_9429] ON [dbo].[incidents];"
"dbuk02","abillity_42712","[dbo].[incidents]","[_dta_index_incidents_31_418100530__K18_K1_K45_K3_K81_K22_1240]","USE abillity_42712; DROP INDEX [_dta_index_incidents_31_418100530__K18_K1_K45_K3_K81_K22_1240] ON [dbo].[incidents];"
"dbuk02","abillity_42712","[dbo].[incidents]","[_dta_index_incidents_31_418100530__K1_K45_K3_2_18_19_20_22_25_26_28_30_32_41_46_81_93_1377]","USE abillity_42712; DROP INDEX [_dta_index_incidents_31_418100530__K1_K45_K3_2_18_19_20_22_25_26_28_30_32_41_46_81_93_1377] ON [dbo].[incidents];"
"dbuk02","abillity_42712","[dbo].[incidents]","[_dta_index_incidents_31_418100530__K3_K1_K45_K22_K81_K19_K18_K20_K41_K2_K25_26_28_30_32_46_93_3885]","USE abillity_42712; DROP INDEX [_dta_index_incidents_31_418100530__K3_K1_K45_K22_K81_K19_K18_K20_K41_K2_K25_26_28_30_32_46_93_3885] ON [dbo].[incidents];"
"dbuk02","abillity_42712","[dbo].[incidents]","[_dta_index_incidents_31_418100530__K1_K45_K3_K81_K22_K20_K19_K18_K41_K2_K25_26_28_30_32_46_93_6075]","USE abillity_42712; DROP INDEX [_dta_index_incidents_31_418100530__K1_K45_K3_K81_K22_K20_K19_K18_K41_K2_K25_26_28_30_32_46_93_6075] ON [dbo].[incidents];"
"dbuk02","abillity_42712","[dbo].[incidents]","[_dta_index_incidents_31_418100530__K20_K1_K45_K3_K81_K22_7337]","USE abillity_42712; DROP INDEX [_dta_index_incidents_31_418100530__K20_K1_K45_K3_K81_K22_7337] ON [dbo].[incidents];"
"dbuk02","abillity_42712","[dbo].[incidents]","[_dta_index_incidents_31_418100530__K1_K45_K3_K81_K22_7027]","USE abillity_42712; DROP INDEX [_dta_index_incidents_31_418100530__K1_K45_K3_K81_K22_7027] ON [dbo].[incidents];"
"dbuk02","abillity_42712","[dbo].[incidents]","[_dta_index_incidents_31_418100530__K2_K1_K45_K3_K81_K22_K19_K18_K20_K41_K25_26_28_30_32_46_93_1598]","USE abillity_42712; DROP INDEX [_dta_index_incidents_31_418100530__K2_K1_K45_K3_K81_K22_K19_K18_K20_K41_K25_26_28_30_32_46_93_1598] ON [dbo].[incidents];"
"dbuk02","abillity_42712","[dbo].[incidents]","[_dta_index_incidents_31_418100530__K45_K1_K3_K81_K22_K19_K18_K20_K41_K2_K25_26_28_30_32_46_93_9762]","USE abillity_42712; DROP INDEX [_dta_index_incidents_31_418100530__K45_K1_K3_K81_K22_K19_K18_K20_K41_K2_K25_26_28_30_32_46_93_9762] ON [dbo].[incidents];"
"dbuk02","abillity_42712","[dbo].[incidents]","[_dta_index_incidents_31_418100530__K81_6241]","USE abillity_42712; DROP INDEX [_dta_index_incidents_31_418100530__K81_6241] ON [dbo].[incidents];"
"dbuk02","abillity_42712","[dbo].[incidents]","[_dta_index_incidents_31_418100530__K19_K1_K45_K3_K81_K22_K18_K20_K41_K2_K25_26_28_30_32_46_93_3227]","USE abillity_42712; DROP INDEX [_dta_index_incidents_31_418100530__K19_K1_K45_K3_K81_K22_K18_K20_K41_K2_K25_26_28_30_32_46_93_3227] ON [dbo].[incidents];"
"dbuk02","abillity_42712","[dbo].[incidents]","[_dta_index_incidents_31_418100530__K2_K1_K45_K3_K81_K22_9437]","USE abillity_42712; DROP INDEX [_dta_index_incidents_31_418100530__K2_K1_K45_K3_K81_K22_9437] ON [dbo].[incidents];"
"dbuk02","abillity_42712","[dbo].[incidents]","[_dta_index_incidents_31_418100530__K20_K1_K45_K3_K81_K22_K19_K18_K41_K2_K25_26_28_30_32_46_93_7271]","USE abillity_42712; DROP INDEX [_dta_index_incidents_31_418100530__K20_K1_K45_K3_K81_K22_K19_K18_K41_K2_K25_26_28_30_32_46_93_7271] ON [dbo].[incidents];"
"dbuk02","abillity_42712","[dbo].[incidents]","[_dta_index_incidents_31_418100530__K1_K45_K3_K81_K22_K2_K19_K18_K20_K41_K25_26_28_30_32_46_93_4120]","USE abillity_42712; DROP INDEX [_dta_index_incidents_31_418100530__K1_K45_K3_K81_K22_K2_K19_K18_K20_K41_K25_26_28_30_32_46_93_4120] ON [dbo].[incidents];"
"dbuk02","abillity_42712","[dbo].[incidents]","[_dta_index_incidents_31_418100530__K19_K1_K45_K3_K81_K22_3088]","USE abillity_42712; DROP INDEX [_dta_index_incidents_31_418100530__K19_K1_K45_K3_K81_K22_3088] ON [dbo].[incidents];"
"dbuk02","abillity_42712","[dbo].[incidents]","[_dta_index_incidents_31_418100530__K1_K45_K3_K81_K22_K20_1623]","USE abillity_42712; DROP INDEX [_dta_index_incidents_31_418100530__K1_K45_K3_K81_K22_K20_1623] ON [dbo].[incidents];"
"dbuk02","abillity_42712","[dbo].[incidents]","[_dta_index_incidents_31_418100530__K1_K45_K3_K81_K22_K25_K20_K19_K18_K41_K2_26_28_30_32_46_93_5315]","USE abillity_42712; DROP INDEX [_dta_index_incidents_31_418100530__K1_K45_K3_K81_K22_K25_K20_K19_K18_K41_K2_26_28_30_32_46_93_5315] ON [dbo].[incidents];"
"dbuk02","abillity_42712","[dbo].[incidents]","[_dta_index_incidents_31_418100530__K41_K1_K45_K3_K81_K22_5420]","USE abillity_42712; DROP INDEX [_dta_index_incidents_31_418100530__K41_K1_K45_K3_K81_K22_5420] ON [dbo].[incidents];"
"dbuk02","abillity_42712","[dbo].[incidents]","[_dta_index_incidents_31_418100530__K1_K45_K3_K81_K22_K41_508]","USE abillity_42712; DROP INDEX [_dta_index_incidents_31_418100530__K1_K45_K3_K81_K22_K41_508] ON [dbo].[incidents];"
"dbuk02","abillity_42712","[dbo].[incidents]","[_dta_index_incidents_31_418100530__K41_K1_K45_K3_K81_K22_K19_K18_K20_K2_K25_26_28_30_32_46_93_8917]","USE abillity_42712; DROP INDEX [_dta_index_incidents_31_418100530__K41_K1_K45_K3_K81_K22_K19_K18_K20_K2_K25_26_28_30_32_46_93_8917] ON [dbo].[incidents];"
"dbuk02","abillity_42712","[dbo].[incidents]","[_dta_index_incidents_31_418100530__K1_K45_K3_K81_K22_K25_K20_4009]","USE abillity_42712; DROP INDEX [_dta_index_incidents_31_418100530__K1_K45_K3_K81_K22_K25_K20_4009] ON [dbo].[incidents];"
"dbuk02","abillity_42712","[dbo].[incidents]","[_dta_index_incidents_31_418100530__K1_K45_K3_K81_K22_K19_K18_K20_K41_K2_K25_26_28_30_32_46_93_6386]","USE abillity_42712; DROP INDEX [_dta_index_incidents_31_418100530__K1_K45_K3_K81_K22_K19_K18_K20_K41_K2_K25_26_28_30_32_46_93_6386] ON [dbo].[incidents];"
"dbuk02","abillity_42712","[dbo].[incidents]","[_dta_index_incidents_31_418100530__K19_K18_K20_K41_K2_K3_K45_K25_K1_K22_K81_26_28_30_32_46_93_4364]","USE abillity_42712; DROP INDEX [_dta_index_incidents_31_418100530__K19_K18_K20_K41_K2_K3_K45_K25_K1_K22_K81_26_28_30_32_46_93_4364] ON [dbo].[incidents];"
"dbuk02","abillity_42712","[dbo].[incidents]","[_dta_index_incidents_31_418100530__K81_K19_K18_K20_K41_K3_K1_K45_K2_K22_K25_26_28_30_32_46_93_5201]","USE abillity_42712; DROP INDEX [_dta_index_incidents_31_418100530__K81_K19_K18_K20_K41_K3_K1_K45_K2_K22_K25_26_28_30_32_46_93_5201] ON [dbo].[incidents];"
"dbuk02","abillity_42712","[dbo].[incidents]","[_dta_index_incidents_31_418100530__K22_K19_K18_K20_K41_K3_K1_K45_K2_K81_K25_26_28_30_32_46_93_1040]","USE abillity_42712; DROP INDEX [_dta_index_incidents_31_418100530__K22_K19_K18_K20_K41_K3_K1_K45_K2_K81_K25_26_28_30_32_46_93_1040] ON [dbo].[incidents];"
"dbuk02","abillity_42712","[dbo].[incidents]","[_dta_index_incidents_31_418100530__K1_K45_K3_K81_K22_K25_K20_K19_K41_K2_K18_26_28_30_32_46_93_9987]","USE abillity_42712; DROP INDEX [_dta_index_incidents_31_418100530__K1_K45_K3_K81_K22_K25_K20_K19_K41_K2_K18_26_28_30_32_46_93_9987] ON [dbo].[incidents];"
"dbuk02","abillity_42712","[dbo].[incidents]","[_dta_index_incidents_31_418100530__K1_K45_K3_K81_K22_K2_K19_K20_K41_K18_K25_26_28_30_32_46_93_4364]","USE abillity_42712; DROP INDEX [_dta_index_incidents_31_418100530__K1_K45_K3_K81_K22_K2_K19_K20_K41_K18_K25_26_28_30_32_46_93_4364] ON [dbo].[incidents];"
"dbuk02","abillity_42712","[dbo].[incidents]","[_dta_index_incidents_31_418100530__K19_K20_K41_K2_K3_K45_K18_K25_K1_K22_K81_26_28_30_32_46_93_8066]","USE abillity_42712; DROP INDEX [_dta_index_incidents_31_418100530__K19_K20_K41_K2_K3_K45_K18_K25_K1_K22_K81_26_28_30_32_46_93_8066] ON [dbo].[incidents];"
"dbuk02","abillity_42712","[dbo].[incidents]","[_dta_index_incidents_31_418100530__K1_K45_K3_K81_K22_K20_K19_K41_K2_K18_K25_26_28_30_32_46_93_1912]","USE abillity_42712; DROP INDEX [_dta_index_incidents_31_418100530__K1_K45_K3_K81_K22_K20_K19_K41_K2_K18_K25_26_28_30_32_46_93_1912] ON [dbo].[incidents];"
"dbuk02","abillity_42712","[dbo].[incidents]","[_dta_index_incidents_31_418100530__K1_K45_K3_K81_K22_K41_K19_K20_K2_K18_K25_26_28_30_32_46_93_4149]","USE abillity_42712; DROP INDEX [_dta_index_incidents_31_418100530__K1_K45_K3_K81_K22_K41_K19_K20_K2_K18_K25_26_28_30_32_46_93_4149] ON [dbo].[incidents];"
"dbuk02","abillity_42712","[dbo].[incidents]","[_dta_index_incidents_31_418100530__K81_K19_K20_K41_K3_K1_K45_K2_K18_K22_K25_26_28_30_32_46_93_5201]","USE abillity_42712; DROP INDEX [_dta_index_incidents_31_418100530__K81_K19_K20_K41_K3_K1_K45_K2_K18_K22_K25_26_28_30_32_46_93_5201] ON [dbo].[incidents];"
"dbuk02","abillity_42712","[dbo].[incidents]","[_dta_index_incidents_31_418100530__K3_K1_K45_K81_K22_K19_K20_K41_K2_K18_K25_26_28_30_32_46_93_6497]","USE abillity_42712; DROP INDEX [_dta_index_incidents_31_418100530__K3_K1_K45_K81_K22_K19_K20_K41_K2_K18_K25_26_28_30_32_46_93_6497] ON [dbo].[incidents];"
"dbuk02","abillity_42712","[dbo].[incidents]","[_dta_index_incidents_31_418100530__K22_K19_K20_K41_K3_K1_K45_K2_K18_K81_K25_26_28_30_32_46_93_1040]","USE abillity_42712; DROP INDEX [_dta_index_incidents_31_418100530__K22_K19_K20_K41_K3_K1_K45_K2_K18_K81_K25_26_28_30_32_46_93_1040] ON [dbo].[incidents];"
"dbuk02","abillity_42712","[dbo].[incidents]","[_dta_index_incidents_31_418100530__K20_K1_K45_K3_K81_K22_K19_K41_K2_K18_K25_26_28_30_32_46_93_1771]","USE abillity_42712; DROP INDEX [_dta_index_incidents_31_418100530__K20_K1_K45_K3_K81_K22_K19_K41_K2_K18_K25_26_28_30_32_46_93_1771] ON [dbo].[incidents];"
"dbuk02","abillity_42712","[dbo].[incidents]","[_dta_index_incidents_31_418100530__K25_K20_K1_K45_K3_K81_K22_K19_K41_K2_K18_26_28_30_32_46_93_2533]","USE abillity_42712; DROP INDEX [_dta_index_incidents_31_418100530__K25_K20_K1_K45_K3_K81_K22_K19_K41_K2_K18_26_28_30_32_46_93_2533] ON [dbo].[incidents];"
"dbuk02","abillity_42712","[dbo].[incidents]","[_dta_index_incidents_31_418100530__K3_K1_K45_K22_K81_K19_K20_K41_K2_K18_K25_26_28_30_32_46_93_8258]","USE abillity_42712; DROP INDEX [_dta_index_incidents_31_418100530__K3_K1_K45_K22_K81_K19_K20_K41_K2_K18_K25_26_28_30_32_46_93_8258] ON [dbo].[incidents];"
"dbuk02","abillity_42712","[dbo].[incidents]","[_dta_index_incidents_31_418100530__K45_K1_K3_K81_K22_K19_K20_K41_K2_K18_K25_26_28_30_32_46_93_1410]","USE abillity_42712; DROP INDEX [_dta_index_incidents_31_418100530__K45_K1_K3_K81_K22_K19_K20_K41_K2_K18_K25_26_28_30_32_46_93_1410] ON [dbo].[incidents];"
"dbuk02","abillity_42712","[dbo].[incidents]","[_dta_index_incidents_31_418100530__K19_K1_K45_K3_K81_K22_K20_K41_K2_K18_K25_26_28_30_32_46_93_2894]","USE abillity_42712; DROP INDEX [_dta_index_incidents_31_418100530__K19_K1_K45_K3_K81_K22_K20_K41_K2_K18_K25_26_28_30_32_46_93_2894] ON [dbo].[incidents];"
"dbuk02","abillity_42712","[dbo].[incidents]","[_dta_index_incidents_31_418100530__K41_K1_K45_K3_K81_K22_K19_K20_K2_K18_K25_26_28_30_32_46_93_4864]","USE abillity_42712; DROP INDEX [_dta_index_incidents_31_418100530__K41_K1_K45_K3_K81_K22_K19_K20_K2_K18_K25_26_28_30_32_46_93_4864] ON [dbo].[incidents];"
"dbuk02","abillity_42712","[dbo].[incidents]","[_dta_index_incidents_31_418100530__K2_K1_K45_K3_K81_K22_K19_K20_K41_K18_K25_26_28_30_32_46_93_6960]","USE abillity_42712; DROP INDEX [_dta_index_incidents_31_418100530__K2_K1_K45_K3_K81_K22_K19_K20_K41_K18_K25_26_28_30_32_46_93_6960] ON [dbo].[incidents];"
"dbuk02","abillity_42712","[dbo].[incidents]","[_dta_index_incidents_31_418100530__K1_K45_K3_K81_K22_K19_K20_K41_K2_K18_K25_26_28_30_32_46_93_9850]","USE abillity_42712; DROP INDEX [_dta_index_incidents_31_418100530__K1_K45_K3_K81_K22_K19_K20_K41_K2_K18_K25_26_28_30_32_46_93_9850] ON [dbo].[incidents];"
"dbuk02","abillity_42712","[dbo].[incidents]","[_dta_index_incidents_31_418100530__K3_K1]","USE abillity_42712; DROP INDEX [_dta_index_incidents_31_418100530__K3_K1] ON [dbo].[incidents];"
"dbuk02","abillity_42712","[dbo].[incidents]","[_dta_index_incidents_31_418100530__K1_K3]","USE abillity_42712; DROP INDEX [_dta_index_incidents_31_418100530__K1_K3] ON [dbo].[incidents];"
"dbuk02","abillity_42712","[dbo].[SiteContacts]","[_dta_index_SiteContacts_31_453576654__K1_K6_K2_5]","USE abillity_42712; DROP INDEX [_dta_index_SiteContacts_31_453576654__K1_K6_K2_5] ON [dbo].[SiteContacts];"
"dbuk02","abillity_42712","[dbo].[SiteContacts]","[_dta_index_SiteContacts_31_453576654__K2_K1_K6_5]","USE abillity_42712; DROP INDEX [_dta_index_SiteContacts_31_453576654__K2_K1_K6_5] ON [dbo].[SiteContacts];"
"dbuk02","abillity_42712","[dbo].[SiteContacts]","[_dta_index_SiteContacts_31_453576654__K1_K6]","USE abillity_42712; DROP INDEX [_dta_index_SiteContacts_31_453576654__K1_K6] ON [dbo].[SiteContacts];"
"dbuk02","abillity_42712","[dbo].[SiteContacts]","[_dta_index_SiteContacts_31_453576654__K6_K2]","USE abillity_42712; DROP INDEX [_dta_index_SiteContacts_31_453576654__K6_K2] ON [dbo].[SiteContacts];"
"dbuk02","abillity_42712","[dbo].[SiteContacts]","[_dta_index_SiteContacts_31_453576654__K6_K1]","USE abillity_42712; DROP INDEX [_dta_index_SiteContacts_31_453576654__K6_K1] ON [dbo].[SiteContacts];"
"dbuk02","abillity_42712","[dbo].[SiteContacts]","[_dta_index_SiteContacts_31_453576654__K6]","USE abillity_42712; DROP INDEX [_dta_index_SiteContacts_31_453576654__K6] ON [dbo].[SiteContacts];"
"dbuk02","abillity_42712","[dbo].[SiteContacts]","[_dta_index_SiteContacts_31_453576654__K1_2_5_6]","USE abillity_42712; DROP INDEX [_dta_index_SiteContacts_31_453576654__K1_2_5_6] ON [dbo].[SiteContacts];"
"dbuk02","abillity_42712","[dbo].[SiteContacts]","[_dta_index_SiteContacts_31_453576654__K2_K6]","USE abillity_42712; DROP INDEX [_dta_index_SiteContacts_31_453576654__K2_K6] ON [dbo].[SiteContacts];"
"dbuk02","abillity_42712","[dbo].[SiteContacts]","[_dta_index_SiteContacts_31_453576654__K6_K2_K1_5]","USE abillity_42712; DROP INDEX [_dta_index_SiteContacts_31_453576654__K6_K2_K1_5] ON [dbo].[SiteContacts];"
"dbuk02","abillity_42712","[dbo].[SiteContacts]","[_dta_index_SiteContacts_31_453576654__K6_K1_K2_5]","USE abillity_42712; DROP INDEX [_dta_index_SiteContacts_31_453576654__K6_K1_K2_5] ON [dbo].[SiteContacts];"
"dbuk02","abillity_42712","[dbo].[SiteContacts]","[_dta_index_SiteContacts_31_453576654__K2_K6_K1_5]","USE abillity_42712; DROP INDEX [_dta_index_SiteContacts_31_453576654__K2_K6_K1_5] ON [dbo].[SiteContacts];"
"dbuk02","abillity_42712","[dbo].[SiteContacts]","[_dta_stat_453576654_2_1]","USE abillity_42712; DROP INDEX [_dta_stat_453576654_2_1] ON [dbo].[SiteContacts];"
"dbuk02","abillity_42712","[dbo].[SiteContacts]","[_dta_stat_453576654_6_1_2]","USE abillity_42712; DROP INDEX [_dta_stat_453576654_6_1_2] ON [dbo].[SiteContacts];"
"dbuk02","abillity_42712","[dbo].[SiteContacts]","[_dta_stat_453576654_2_6]","USE abillity_42712; DROP INDEX [_dta_stat_453576654_2_6] ON [dbo].[SiteContacts];"
"dbuk02","abillity_42712","[dbo].[SiteContacts]","[_dta_index_SiteContacts_31_453576654__K2_K1]","USE abillity_42712; DROP INDEX [_dta_index_SiteContacts_31_453576654__K2_K1] ON [dbo].[SiteContacts];"
"dbuk02","abillity_42712","[dbo].[SiteContacts]","[_dta_index_SiteContacts_31_453576654__K1_2]","USE abillity_42712; DROP INDEX [_dta_index_SiteContacts_31_453576654__K1_2] ON [dbo].[SiteContacts];"
"dbuk02","abillity_42712","[dbo].[SiteContacts]","[_dta_index_SiteContacts_31_453576654__K1_K2]","USE abillity_42712; DROP INDEX [_dta_index_SiteContacts_31_453576654__K1_K2] ON [dbo].[SiteContacts];"
"dbuk02","abillity_42712","[dbo].[SiteContacts]","[_dta_index_SiteContacts_31_453576654__K1]","USE abillity_42712; DROP INDEX [_dta_index_SiteContacts_31_453576654__K1] ON [dbo].[SiteContacts];"
"dbuk02","abillity_42712","[dbo].[SiteContacts]","[_dta_index_SiteContacts_31_453576654__K1_K2_K6_5]","USE abillity_42712; DROP INDEX [_dta_index_SiteContacts_31_453576654__K1_K2_K6_5] ON [dbo].[SiteContacts];"
"dbuk02","abillity_42712","[dbo].[SiteContacts]","[_dta_index_SiteContacts_31_453576654__K1_K6_K2_5_2533]","USE abillity_42712; DROP INDEX [_dta_index_SiteContacts_31_453576654__K1_K6_K2_5_2533] ON [dbo].[SiteContacts];"
"dbuk02","abillity_42712","[dbo].[SiteContacts]","[_dta_index_SiteContacts_31_453576654__K2_K1_K6_5_1973]","USE abillity_42712; DROP INDEX [_dta_index_SiteContacts_31_453576654__K2_K1_K6_5_1973] ON [dbo].[SiteContacts];"
"dbuk02","abillity_42712","[dbo].[SiteContacts]","[_dta_index_SiteContacts_31_453576654__K1_K6_4801]","USE abillity_42712; DROP INDEX [_dta_index_SiteContacts_31_453576654__K1_K6_4801] ON [dbo].[SiteContacts];"
"dbuk02","abillity_42712","[dbo].[SiteContacts]","[_dta_index_SiteContacts_31_453576654__K6_K2_6980]","USE abillity_42712; DROP INDEX [_dta_index_SiteContacts_31_453576654__K6_K2_6980] ON [dbo].[SiteContacts];"
"dbuk02","abillity_42712","[dbo].[SiteContacts]","[_dta_index_SiteContacts_31_453576654__K6_K1_4606]","USE abillity_42712; DROP INDEX [_dta_index_SiteContacts_31_453576654__K6_K1_4606] ON [dbo].[SiteContacts];"
"dbuk02","abillity_42712","[dbo].[SiteContacts]","[_dta_index_SiteContacts_31_453576654__K6_7646]","USE abillity_42712; DROP INDEX [_dta_index_SiteContacts_31_453576654__K6_7646] ON [dbo].[SiteContacts];"
"dbuk02","abillity_42712","[dbo].[SiteContacts]","[_dta_index_SiteContacts_31_453576654__K1_2_5_6_3]","USE abillity_42712; DROP INDEX [_dta_index_SiteContacts_31_453576654__K1_2_5_6_3] ON [dbo].[SiteContacts];"
"dbuk02","abillity_42712","[dbo].[SiteContacts]","[_dta_index_SiteContacts_31_453576654__K2_K6_9073]","USE abillity_42712; DROP INDEX [_dta_index_SiteContacts_31_453576654__K2_K6_9073] ON [dbo].[SiteContacts];"
"dbuk02","abillity_42712","[dbo].[SiteContacts]","[_dta_index_SiteContacts_31_453576654__K6_K2_K1_5_7241]","USE abillity_42712; DROP INDEX [_dta_index_SiteContacts_31_453576654__K6_K2_K1_5_7241] ON [dbo].[SiteContacts];"
"dbuk02","abillity_42712","[dbo].[SiteContacts]","[_dta_index_SiteContacts_31_453576654__K6_K1_K2_5_2562]","USE abillity_42712; DROP INDEX [_dta_index_SiteContacts_31_453576654__K6_K1_K2_5_2562] ON [dbo].[SiteContacts];"
"dbuk02","abillity_42712","[dbo].[SiteContacts]","[_dta_index_SiteContacts_31_453576654__K2_K6_K1_5_4275]","USE abillity_42712; DROP INDEX [_dta_index_SiteContacts_31_453576654__K2_K6_K1_5_4275] ON [dbo].[SiteContacts];"
"dbuk02","abillity_42712","[dbo].[SiteContacts]","[_dta_index_SiteContacts_31_453576654__K2_K1_9987]","USE abillity_42712; DROP INDEX [_dta_index_SiteContacts_31_453576654__K2_K1_9987] ON [dbo].[SiteContacts];"
"dbuk02","abillity_42712","[dbo].[SiteContacts]","[_dta_index_SiteContacts_31_453576654__K1_2_4149]","USE abillity_42712; DROP INDEX [_dta_index_SiteContacts_31_453576654__K1_2_4149] ON [dbo].[SiteContacts];"
"dbuk02","abillity_42712","[dbo].[SiteContacts]","[_dta_index_SiteContacts_31_453576654__K1_K2_5201]","USE abillity_42712; DROP INDEX [_dta_index_SiteContacts_31_453576654__K1_K2_5201] ON [dbo].[SiteContacts];"
"dbuk02","abillity_42712","[dbo].[SiteContacts]","[_dta_index_SiteContacts_31_453576654__K1_1040]","USE abillity_42712; DROP INDEX [_dta_index_SiteContacts_31_453576654__K1_1040] ON [dbo].[SiteContacts];"
"dbuk02","abillity_42712","[dbo].[SiteContacts]","[_dta_index_SiteContacts_31_453576654__K1_K2_K6_5_8066]","USE abillity_42712; DROP INDEX [_dta_index_SiteContacts_31_453576654__K1_K2_K6_5_8066] ON [dbo].[SiteContacts];"
"dbuk02","abillity_42712","[dbo].[SiteContacts]","[_dta_index_SiteContacts_31_453576654__K5_K1_6]","USE abillity_42712; DROP INDEX [_dta_index_SiteContacts_31_453576654__K5_K1_6] ON [dbo].[SiteContacts];"
"dbuk02","abillity_42712","[dbo].[SiteContacts]","[_dta_index_SiteContacts_31_453576654__K1_5_6]","USE abillity_42712; DROP INDEX [_dta_index_SiteContacts_31_453576654__K1_5_6] ON [dbo].[SiteContacts];"
"dbuk02","abillity_42712","[dbo].[SiteContacts]","[_dta_index_SiteContacts_31_453576654__K5_6]","USE abillity_42712; DROP INDEX [_dta_index_SiteContacts_31_453576654__K5_6] ON [dbo].[SiteContacts];"
"dbuk02","abillity_42712","[dbo].[SiteContacts]","[_dta_stat_453576654_5_1]","USE abillity_42712; DROP INDEX [_dta_stat_453576654_5_1] ON [dbo].[SiteContacts];"
"dbuk02","abillity_42712","[dbo].[Sitedetails]","[_dta_index_Sitedetails_31_469576711__K3]","USE abillity_42712; DROP INDEX [_dta_index_Sitedetails_31_469576711__K3] ON [dbo].[Sitedetails];"
"dbuk02","abillity_42712","[dbo].[Sitedetails]","[_dta_index_Sitedetails_31_469576711__K11_K3]","USE abillity_42712; DROP INDEX [_dta_index_Sitedetails_31_469576711__K11_K3] ON [dbo].[Sitedetails];"
"dbuk02","abillity_42712","[dbo].[Sitedetails]","[_dta_index_Sitedetails_31_469576711__K14]","USE abillity_42712; DROP INDEX [_dta_index_Sitedetails_31_469576711__K14] ON [dbo].[Sitedetails];"
